Id,Title,Content,HouseTypeCssClass
891163,Chung cư Green star 234 Phạm Văn Đồng cạnh Bộ Công An cần bán 98m,"Vị trí: 234 Phạm Văn Đồng, Từ Liêm , Hà Nội
Được triển khai xây dựng trên khu đất có khuôn viên diện tích 34.636m2, với tổng diện tích sàn 262.546m2. Green Stars gồm 7 khối nhà cao từ 21 đến 27 tầng với 2 tầng hầm.
Green Stars gồm 930 căn hộ có diện tích từ 125,2 đến 300m2.
Hệ thống thang máy hiện đại, tốc độ cao, bảo vệ 24/24 bằng hệ thống kiểm soát an ninh hiện đại.

- Chủ đầu tư:  Công ty CP Ngôi Sao An Bình",tp-apartment
7032687,CHCC QK7,"với thiết kế hiện đại, không gian thoáng mát, sang trọng, gồm có 3 block với 1000 căn hộ sinh sống, nhưng không gây ồn ào, rất yên tĩnh. dân sinh sống đều là công dân viên chức, rất ý thức. tầng trệt có khuôn rất rộng, có phòng tập yoga, cầu lông, chạy bộ.... căn hộ full nội thất có tivi, máy lạnh, tủ lạnh, máy giặt, bàn ghế ăn.... khách thiện chí thuê nhà vui lòng liên hệ sdt để xem nhà thực tế. địa chỉ: căn hộ chung cư hưng ngân liền kề công viên phần mềm quang trung, đối diện bệnh viện quận 12..",tp-apartment
68035,"Chcc Quân Khu 7- 800tr 2pn,3pn 2 Wc, 67m2","Đặc điểm nổi bật Chung cư quận 12 thuộc khu nhà ở của lực lương vũ trang Quân Khu 7. * Được hỗ trợ vay ngân hàng gói 30.000 tỷ. Lãi suất cố định 5% 15 năm. * Trả góp chỉ 4tr/tháng với lãi suất 5% (cố định trong vòng 15 năm). * Thanh toán 350 triệu nhận nhà ở ngay * Sổ hồng 6 tháng sau khi nhận nhà * Diện tích phòng có nhiều sự lụa chọn từ 67m2 -66-68-70-75-82 * Thiết kế thoáng mát vuông vức với 2 PN, 3 PN 1 ban công rộng ,1 LOGIA rộng. Hướng nhà đẹp, tầm nhìn tốt. ** nội thất chất lượng tốt: cửa gỗ chống cháy,thiết bị vệ sinh Vilacera, gạch nền cao cấp, trần thạch cao, hệ thống điện tiêu chuẩn cao *Để xe tầng lửng rộng rãi,thông thoáng,khô ráo *Vị trí trung tâm quận 12 kết nối giao thông thuận tiện. *Khu căn hộ nằm liền kề với ngã tư An Sương (cách ngã tư An Sương khoảng 200m), vị trí đắc địa của quận 12, ngay trên tuyến metro An Sương, giao thông đi lại thuận lợi giữa các quận 12, Tân Bình, Tân Phú, Gò Vấp… * Tiện ích đầy đủ *Dự án Nhà ở cán bộ quân khu 7 được quy hoạch không gian sống với nhiều cây xanh. Với tiện ích nội bộ đầy đủ( thương mại, phòng gym,trường mầm non,cafe......) Khu căn hộ gần hệ thống trường học các cấp từ mầm non, tiểu học, THCS, THPT; gần nhiều chợ (Trung Mỹ Tây,Tân Chánh Hiệp) và siêu thị Coopmart,... ***Ký hợp đồng trực tiếp với chủ đầu tư: Tại Sàn giao dịch bất động sản MHDI Land, Tổng công ty Đầu tư phát triển Nhà và Đô thị Bộ Quốc phòng hoặc văn phòng đại diện tại dự án Mr. Khang 0902 525 067 0908 024 297",tp-apartment
1023991,"Điểm nhấn Chung cư Green Stars, Bắc Từ Liêm","Thư ngỏ.
Ngày 12/09/2015 chủ đầu tư Ngôi Sao An Bình chính thức mở bán tòa 27A3 chung cư Green Stars – Thành Phố Giao Lưu - tại Khách sạn JW Marriott - số 8 Đỗ Đức Dục - Mễ Trì - Từ Liêm - Hà Nội.
Để nhận giấy mời tham gia buổi lễ mở bán. Quý khách vui lòng liên hệ trước với ban quản lý. Hotline: 0944.59.69.22.
Tòa 27A3 được đánh giá là tòa đẹp nhất của dự án Chung cư Green Stars bởi:
- Nội thất cao cấp.
- Hướng Tây được mát mẻ vì có các tòa phía sau che nắng.
- Hướng Đông view rộng, đẹp cạnh Bộ Công An.
- Có nhiều loại diện tích lựa chọn
- Tiến độ xây dựng: Đã xong thô.
- Dự kiến bàn giao nhà: Quý II/2016.
Hiện nay, đã có bảng giá chính thức căn hộ tòa 27A3 từ phía chủ đầu tư chúng tôi.
Ưu tiên cho những khách hàng đầu tiên.
+ Được chọn bất kì căn, tầng tùy ý thích
+ Vào hợp đồng trực tiếp chủ đầu tư, không chênh
Hãy liên hệ ngay để nhận báo giá.
Hotline: 0944.59.69.22
Thay mặt chủ đầu tư.
Kính chúc quý khách sức khỏe và thành công!
",tp-apartment
6775155,Bán chung cư giá rẻ,"gần trường học liên cấp 1 và 2 có sânn bóng đá cách 300m, bể bơi bốn mùa, nhà trẻ gần chợ và gần đại siêu thì aoen mall",tp-apartment
1042991,Cho thuê căn hộ tại Royal City Nguyễn Trãi - 2PN – đồ cơ bản- ở ngay,"Bạn đang có nhu cầu thuê căn hộ chung cư để ở? Hiện tôi có căn hộ tại chung cư cao cấp Royal City cho thuê gấp.  Căn của tôi đã có đồ nội thất đầy đủ.
•	DT 107 m2, thiết kế 2 phòng ngủ, thoáng đãng và yên tĩnh.
•	Đồ nội thất cơ bản.
•	Giá cho thuê: 15 triệu/tháng, căn hộ rất phù hợp cho hộ gia đình thuê để ở. Ưu tiên khách nước ngoài.
•	Căn hộ có vị trí giao thông thuận tiện và nhiều tiện ích ngay tại khu chung cư như: bể bơi, phòng tập gym, khu vui chơi trẻ em, trung tâm thương mại…
Liên hệ chính chủ: Anh Dũng 09345 36 496 (miễn trung gian). Thủ tục cho thuê nhanh chóng, chuyên nghiệp.
Để biết thông tin chi tiết truy cập: http://batdongsanmoi.org/
",tp-apartment
6342400,"Giá gốc căn 3p ngủ tòa the two, gamuda","cần bán gấp căn 15-11, 3 phòng ngủ, tòa the two dự án gamuda. giá gốc liên hệ chính chủ 0965490123 phúc",tp-apartment
551123,"Cần bán gấp căn hộ chung cư CT1 Yên Nghĩa, tầng 1210, DT: 62m2, giá: 11 tr/m2. LH: 0961835593","Tôi là cán bộ của Bộ Quốc Phòng, có căn hộ chung cư CT1 Yên Nghĩa muốn bán để mua nhà mặt đất cho con trai. Tầng 1010 DT 62m2 căn hộ thiết kế 2PN, 2WC, ban công thoáng mát. Tôi bán giá 11 triệu/m2, tôi rất thiện chí bán nên có thể gia lộc thêm nếu gặp khách hàng thiện chí và thanh toán sớm. Khách hàng có nhu cầu liên hệ 0961835593 - (Tôi muốn gặp khách hàng có nhu cầu thực, trung gian môi giới miễn làm phiền). Tìm kiếm theo từ khóa:  Bán căn hộ chung cư Khu nhà ở Bộ tư lệnh Thủ đô Hà Nội ,  Bán căn hộ chung cư Khu nhà ở Bộ tư lệnh Thủ đô Hà Nội Hà Đông ,  Bán căn hộ Khu nhà ở Bộ tư lệnh Thủ đô Hà Nội ,  Bán căn hộ Khu nhà ở Bộ tư lệnh Thủ đô Hà Nội Hà Đông ,  Bán chung cư Khu nhà ở Bộ tư lệnh Thủ đô Hà Nội ,  Bán chung cư Khu nhà ở Bộ tư lệnh Thủ đô Hà Nội Hà Đông",tp-apartment
2350605,"CĂN HỘ THE SUN AVENUE, Q.2, VIEW SÔNG SÀI GÒN, GIÁ CHỈ TỪ 2.9 TỶ. LH","CĂN HỘ THE SUN AVENUE, Q.2, VIEW SÔNG SÀI GÒN, GIÁ CHỈ TỪ 2.9 TỶ. LH 0901423387
Cơ hội sở hữu căn hộ cao cấp The Sun Avenue với giá siêu hot - mặt tiền Mai Chí Thọ, Thủ Thiêm, quận 2. LH Ms.Đoàn 0901 423 387
Dự án với vị trí không thể thay thế và diện tích đa dạng cho khách hàng nhiều sự lựa chọn.
* Căn hộ 1PN+1 - Diện tích 56 m2: Giá từ 2,5 tỷ.
* Căn hộ 2PN - Diện tích 73 m2: Giá từ 2,9 tỷ.
* Căn hộ 2PN - Diện tích 76 m2: Giá từ 3 - 3.2 tỷ.
* Căn hộ 2PN+1 - Diện tích 79 m2: Giá từ 3.3 tỷ.
* Căn hộ 3PN - Diện tích 86m2: Giá từ 3,8 tỷ.
* Căn hộ 3PN - Diện tích 89m2: Giá từ 3,9 tỷ.
* Căn hộ 3PN - Diện tích 96 m2: Giá bán 4 tỷ.
* Căn hộ 3PN - Diện tích 105 m2: Giá bán 4,2 tỷ.
* Căn hộ 3PN - Diện tích 109 m2: Giá bán 4,4 tỷ.
* Officetel - Diện tích 30 - 55m2: giá 1.6 – 2.5 tỷ
Lý do tại sao nên chọn The Sun Avenue:
- Vị trí đắc địa thỏa mãn 3 điều kiện tốt nhất để mua nhà:
+ Cách Quận 1 chỉ 5 phút xe máy và cách trung tâm tài chính Quốc Tế Thủ Thiêm chỉ hơn 1km.
+ Với 2 mặt ",tp-apartment
1140661,Bán căn 100m CC C37 bộ công an 27.5tr,"Tôi đang cần bán lại căn 100m chung cư C37 bộ công an, Bắc hà. Giá bán 27,5tr. Ai mua lh cho tôi 0904 671 086",tp-apartment
710711,"Bán căn hộ Samland quận 8, thanh toán 40% nhận nhà ngay","ƯU ĐÃI ĐẶC BIỆT: thanh toán 40% nhận căn hộ, phần còn lại thanh toán 3 năm không lãi suất, thanh toán 95% chiết khấu 5%, thanh toán 75% chiết khấu 2%, miễn phí quản lý và phí gửi xe 1 năm.
1. Vị trí dự án 
- Khu căn hộ Samland nằm trong khu cộng đồng dân cư văn minh hiện đại và được quy hoạch sở sở hạ tầng hoàn thiện cực kỳ cao cấp, tiện nghi. Liền kề trung tâm hành chính Quận 8. Toạ lạc góc đường Tạ Quang Bửu và Phạm Hùng, với vị trí đắc địa này bạn có thể di chuyển tới các trung tâm quan trọng khác trong thành phố một cách dễ dàng và thuận tiện nhất. 
+ Cách Chợ Bến Thành 15 phút đi xe... 
+ Gần với Khu đô thị Phú Mỹ Hưng, Trường Đại học RMIT, Trương Tiểu học ABC, Sân Golf... 
+ Cách Cầu Chánh Hưng kết nối với Quận 5 chỉ 500m... 
2. Quy mô dự án 
- Căn hộ cao cấp Chánh Hưng được quy hoạch hoàn chỉnh với hệ thống dịch vụ đa năng như Beauty Salon, trung tâm thương mại dịch vụ, Hồ bơi... 
+ Tổng diện tích khu đất hơn 4,2ha 
+ Mật độ xây dựng 25%, 4 Block cao từ 29 -30 và cao ốc thương m",tp-apartment
1529386,Chỉ với 555 triệu sở hữu ngay căn hộ tại Violet Tower_Thủ Đức,"Căn hộ giá tốt nhất Thủ  Đức 555 triệu/căn, mở bán tháp C_Violet Tower gần KCN Sóng Thần
Chỉ cần thanh toán 20TRIỆU đặt giữ chỗ mua ngay những căn hộ đẹp nhất.

Dự án: Dự án gồm 03 tòa tháp A, B và C. Trong đó, tháp A đã hoàn thiện bàn giao nhà.Hiện mở bán căn hộ tại các tầng 5,10,21 tháp C_Violet Tower.
-Tầng cao 23 tầng với 3 Block
-Tổng số căn hộ: 976 căn hộ ở + 3 tầng thương mại
-Mật độ xây dựng : 26,5%.

Vị trí dự án:
- Lotus Apartment - Căn hộ Sen Hồng tọa lạc ngay khu dân cư hiện hữu Sen Hồng, liền kề đại lộ Phạm Văn Đồng, vành đai Tân Sơn Nhất - Bình Lợi, Khu Dân cư hiện hữu - Đầu tư hiệu quả.
-Liền kề Vincom Mega Mall Thủ Đức, Co-op Mart Thủ Đức, Chợ Đầu mối Thủ Đức, Làng ĐHQG TP.HCM, ĐH SPKT, ĐH Ngân hàng, KCN Linh Trung, Sóng Thần...
Căn hộ: 
- Diện tích từ : 36m2 - 52m2.
- Giá từ 555tr – 799tr
- Từ 1 – 2 PN",tp-apartment
619050,"Cho thuê căn hộ ACB đường Ông Ích Khiêm, Q11 110m2 giá 11tr","Diện tích: 110m2 3PN, 2WC lô góc, lầu cao thoáng mát. - Nội thất: tivi, tủ lạnh, dàn âm thanh, giường + nệm, tủ quần áo... chỉ dọn về là ở. - Khu căn hộ toàn CBNV ngân hàng ACB ở nên rất an ninh, không mất phí quản lý, tiện ích xung quanh đầy đủ. Ưu tiên gia đình ở. - Giá 11 triệu. Liên hệ: Anh Đức 0918898508.",tp-apartment
2198873,Officetel Millennium Sổ Hồng Lâu Dài Duy Nhất Ngay Trung Tâm,"Sở hữu lâu dài văn phòng đa năng sang trọng bậc nhất Millennium chỉ 1, 9 tỷ với những chuẩn mực thuộc đẳng cấp 5* quốc tế. Văn phòng đa năng Milennium vừa làm vừa ở ngay tầm tay bạn với hàng loạt vượt trội:
Vị trí đắc địa ngay trung tâm. Góc Bến Vân Đồn và Nguyễn Hữu Hào. Cách trung tâm tài chính Q1 chỉ 3 phút.
Sở hữu vĩnh viễn không phải 50 năm.
Vừa ở vừa mở văn phòng và sử dụng các tiện ích hạng sang ngay trung tâm SG.
Đầu tư cho thuê dễ dàng với mức giá từ 363 nghìn/m2/tháng trở lên.
Thanh toán 20% ký HĐ, được chuyển nhượng ngay khi thanh toán 20%.
Chiết khấu thanh toán nhanh đến 3, 5%.
Cam kết thuê lại từ cđt 132tr/năm
Nhận ngay 100tr ngay đợt thanh toán đầu tiên
Hoàn thiện cơ bản nội thất chuẩn 5 sao 
100% tiềm năng tạo ra giá trị gia tăng cho chủ sở hữu với cam kết lợi nhuận liền tay lên đến 200 triệu/căn/năm.
----------
Đăng ký tham quan và lựa chọn vị trí đẹp nhất tại Dự án.
Hotline tư vấn: 0938 611 225.
Địa chỉ: 132 Bến Vân Đồn, P. 6, Q. 4, HCM.",tp-apartment
1666242,Bán căn 12 HH02-2A chung cư Thanh Hà mường thanh,"Hiện nay tôi đang cần bán gấp căn 12 chung cư HH02-2A thanh hà mường thanh với giá chênh rẻ nhất thị trường hiện nay.
Mô tả căn hộ:
-	Diện tích: 64.81m2
-	Giá gốc: 10.5tr/m2
-	Thiết kế: 2 phòng ngủ, 2 phòng wc, 1 phòng khách, 1 phòng bếp
-	Giá chênh: 20tr
Mọi thông tin chi tiết về căn hộ liên hệ:
C.Trung Anh: 0974546315
Mail: trunganh.daivietland@gmail.com
",tp-apartment
62774,Bán căn 05-06-08 ĐN1 Hà Nội Center Point,"Tôi có mua đầu tư 3 căn tại Đơn Nguyên 1 - CC Hà Nội Center Point - 85 Lê Văn Lương, Thanh Xuân, Hà Nội. Căn 05: DT thông thủy 59,78m2, 2PN, 1WC, ban công Đông Nam. Căn 06: DT thông thủy 63.87m2, 2PN, 2WC, ban công Đông Nam. Căn 08: DT thông thủy 79.8978m2, 3PN, 2WC, ban công Tây Bắc- Tây Nam. Nội thất đều có sàn gỗ, trần thạch cao, điều hòa âm trần, thiết bị vệ sinh của hãng Toto... Riêng căn 05 tôi đã làm tủ bếp định cho con trai ở. Gia đình nào mua căn này tôi sẽ tặng tủ bếp này. Gia đình nào có nhu cầu mua nhà gọi tôi theo số: 0964814641. Gọi tôi trước 30 phút để tôi sắp xếp đến mở cửa xem nhà và trao đổi về giá cả. Xin cảm ơn!",tp-apartment
6746612,Căn hộ Green Stars 70m² 2PN,"chính chủ cho thuê căn hộ 2005 chung cư green stars-232 phạm văn đồng - bắc từ liêm - hà nội. căn hộ diện tích 70m2, 2 phòng ngủ, 2 phòng tắm, ban công hướng nam thoáng mát. nội thất full đồ khách chỉ xách vali về ở. giá cho thuê: 11tr/tháng, hợp đồng dài hạn. liên hệ trực tiếp chị ngân để xem nhà miễn trung gian.",tp-apartment
190344,"Chính chủ bán căn hộ C14 Bộ công an, tòa CT1 73.6M, giá rẻ","
Chính chủ bán căn hộ C14 Bộ công an, tòa CT1 73.6M, giá rẻ

Bán gấp căn hộ chung cư C14 Bộ công an, tòa CT1 Tầng 7 căn số 8, diện tích 73.6m, thiết kế 2pn, 2wc, 1k, 1b. ban công hướng đông bắc, giá bán 21.5tr 

Lh chủ nhà: 0974 88 77 33 gặp Mai

Chung cư c14 bộ công an, bán chung cư c14 bộ công an, chung cư c14, căn hộ c14, bán căn hộ c14, dự án c14, căn hộ dương nội 
",tp-apartment
5710144,Cần sang nhượng căn hộ,dự án: khu chung cư vĩnh lộc. thông tin chi tiết: 2 phòng ngủ 2 wc nội thất cơ bản tặng sàn gỗ hướng đẹp do phải chuyển ra nước ngoài sinh sống nên cần bàn giao lại! liên hệ chính chủ,tp-apartment
6781756,"Rẻ quá! căn hộ CT7F The Spark, cần bán 1tỷ1 57m2","hấy chủ nhà bảo là gia đình mới có thêm thành viên từ quê lên đây ở, nên cũng thấy hơi chật cho việc sinh hoạt. và nay muốn chuyển qua căn hộ có diện tích lớn hơn vì thế chủ nhà gửi tôi căn hộ này với mong muốn bán nhanh hơn. - căn hộ thiết kế: 2 phòng ngủ, 1 phòng vệ sinh và một ban công. - diện tích: 57m2. - hướng cửa chính: đông bắc, ban công tây nam tầng cao view thoáng. - nội thất: sàn gỗ đẹp, tủ bếp xoan đoàn + hút mùi, bếp ga âm, 2 điều hòa, hệ thống cửa sắt và khung sắt trống chộm và an toàn cho trẻ nhỏ, nhà tắm lát gạch trống chơn trượt, giàn phơi thông minh, nhà giữ gần như mới (nói chung khách mua về chỉ việc ở). - giá bán 1 tỷ 1(bao sang tên, có gia lộc khách hàng thiện chí). - tiện ích: ở đây có các atm, siêu thị hadico foods, siêu thị t- mart, gym, cửa hàng tạp hóa, caffe, sân bóng, trường mầm non, tiểu học, trung học. - vị trí: nằm trên trục đường tố hữu, lê văn lương kéo dài, có tuyến đường brt rất thuận tiện cho việc đi lại, gần các tiện ích giải trí. - liên hệ xem nhà, tư vấn miễn phí mr. sơn: 084.456.1111 (miễn môi giới, qc)",tp-apartment
549127,Bán hoặc cho thuê chcc Indochina Plaza 241 Xuân Thuỷ Hà Nội,"Bán hoặc cho thuê căn hộ cao cấp tại khu thương mại phức hợp Indochina Plaza. Căn hộ có diện tích 110m2 bao gồm 3 phòng ngủ, 2wc, 1 phòng khách và bếp, nội thất đầy đủ ngoại nhập cao cấp. Căn hộ nằm ở toà tháp đông tầng 12 là nơi rất nhiều khách Nhật và Hàn Quốc sinh sống, giao thông đi lại thuận tiện, rất nhiều tiện ích của khu thương mại cao cấp như phòng tập gym, spa, bể bơi bốn mùa và khu trung tâm thương mại 5*, rạp chiếu phim.... Rất thích hợp ở hoặc cho khách nước ngoài thuê. Hiện căn hộ đã có sổ đỏ CC cam kết để lại toàn bộ nội thất cho khách mua. Giá bán 6,3 tỷ. Tìm kiếm theo từ khóa:  Bán chung cư Indochina Plaza ,  Bán chung cư Indochina Plaza Cầu Giấy ,  Bán căn hộ Indochina Plaza ,  Bán căn hộ chung cư Indochina Plaza ,  Bán căn hộ Indochina Plaza Cầu Giấy ,  Bán căn hộ chung cư Indochina Plaza Cầu Giấy",tp-apartment
1140635,"Bán căn hộ 78,47m2 chung cư CT2 Viện 103,Văn Quán,Hà Đông,giá 1 tỷ 490","Do sắp chuyển công tác nên tôi cần bán căn số 10 tầng 16,chung cư CT2 Viện 103,Văn Quán,Hà Đông
Diện tích: 78,47m2, vị trí đẹp, 2 mặt thoáng đều đón gió nam,thiết kế hợp lý
Giá bán 1 tỷ 490 , đã đóng 70%
Tháng 4 năm 2016 giao nhà
Anh chị có nhu cầu liên hệ: 0904.334.445 - 0971.553.221
gặp A.Lâm",tp-apartment
1536231,"Bán căn hộ 78,3m chung cư Ellipsse - 110 Trần Phú, Hà Đông ","Tôi chính chủ căn hộ VP1 toà nhà Elip Tower tại số 110 Trần Phú, Hà Đông.Toà nhà cao 28 tầng có 7 thang máy tầng 7, diện tích hợp đồng 78,3m2,  Hướng cửa Tây Bắc, ban công Tây Nam. Chủ đầu tư đã bàn giao nhà. thiết kế 2 phòng ngủ, 2 nhà vệ sinh. Tất cả phần trát cũ tôi đã bóc ra và trát lại nên rất đảm bảo. Hiện đã hoàn thiện xong phần thô bao gồm xây, trát, láng nền, lắp đường điện, đường điều hoà chờ sẵn. Giá bán 18.5tr/m2.thiện chí mua liên hệ: 0981 017 215 ",tp-apartment
620034,Cần Cho Thuê Căn Hộ Giai Việt Chánh Hưng Q8 Dt 150m2,"Cho Thuê Căn Hộ Giai Việt Chánh Hưng, Thiết Kế Sang Trọng, Tiện Ích Đa Dạng, View Đẹp, Nội Thất Mới, Cận Trung Tâm, Tiếp Giáp Các Quận Phát Triển DT: 78m2 - 115m2, 2PN, 2WC, Giá: 10tr/th - 11.5tr/th. Đầy đủ nội thất, Giá: 11tr/th - 13tr/th. DT: 105m2 - 150m2, 2PN, 2WC, NTCB, Giá: 11.5tr/th - 13.5tr/th. Đầy đủ nội thất. Giá: 14tr/th - 16.5tr/th. Lh 0904492353 Ms Hằng",tp-apartment
875577,Bán nhà giá rẻ chỉ 590 triệu/căn chung cư mini Mỹ Đình,"VỊ TRÍ
Công ty Đất vàng Kinh đô làm chủ đầu tư của dự án chung cư mini Mỹ Đình. Chung cư ở trên đường Đình Thôn, có vị trí giao thông thuận lợi ngay gần đường Phạm Hùng, bến xe Mỹ Đình, tòa nhà Keangnam.
THIẾT KẾ
Với diện tích mặt bằng  200m2, 8 tầng căn hộ mỗi tầng 4 căn, các căn có diện tích khác nhau  32 – 33 – 46 – 48 m2. Các căn hộ ở chung cư Mỹ Đình đều được thiết kế hợp lý, tận dụng tối đa ánh sáng mang không gian tự nhiên vào từng căn phòng của bạn.
GÍA BÁN
+ Căn 1 phòng ngủ, diện tích 32 – 33 m2: giá từ 500tr – 630tr
+ Căn 2 phòng ngủ, diện tích 46 – 48 m2: giá từ 690tr – 850tr
PHÁP LÝ CĂN HỘ
- Sổ đỏ lô đất
- Giấy phép xây dựng
- Mặt bằng thiết kế
",tp-apartment
1459312,"Cho Thuê CC The CBD Ngay MT Đồng Văn Cống, DT:64m2(2PN-2WC) 4 Tầng TM"," Dự án bao gồm 3 block cao 21 tầng với tổng cộng 620 căn hộ. Trong đó bao gồm: 2 tầng hầm, 4 tầng thương mại và 17 tầng căn hộ.
2 tầng hầm giữ xe hiện đại và an ninh
Tầng 1 : Tập trung những thương hiệu mỹ phẩm và trang sức nổi tiếng
Tầng 2 : Khu ẩm thực đa dạng từ nhiều nước , siêu thị Citymart và ngân hàng .
Tầng 3 và 4 : Cụm rạp chiếu phim Galaxy với 7 rạp , là rạp chiếu phim lớn nhất tại quận 2 trong thời gian tới
Tại tầng 5 của dự án : cư dân có thể tận hưởng khu hồ bơi rộng hơn 600 m2 và có khu vực dành riêng cho trẻ em . Nếu bạn quan tâm rèn luyện sức khoẻ của bản thân và gia đình thì phòng tập GYM chính là một địa điểm lý tưởng sau những giờ làm việc căng thẳng .
Ngoài ra , tại mỗi tháp của dự án , trang bị 3 - 4 thang máy hiện đại hoạt động liên tục ngay khi hoả hoạn xảy ra với hệ thống điện dự phòng và công nghệ mới nhất .
- Chủ đầu tư: Công ty Cổ phần Xây Dựng Phước Thành",tp-apartment
1171132,"Căn hộ 500tr/căn tại trung tâm Q12, tháng 2/2016 giao nhà. LH: 0902806052","Căn hộ trung tâm Q12 ngay cầu vượt Ngã Tư Ga.
Tiện ích: Nhà trẻ, khu thương mại dịch vụ, khu sinh hoạt cộng đồng, công viên cây xanh….
Thiết kế và thi công bởi các chuyên gia đến từ Hàn Quốc.
DT: 42.5m2 - 60m2 (2pn – 3pn).
Giá: Từ 500 - 650 triệu bao gồm VAT.
Giao nhà: Tháng 2/2016 - Ký hợp đồng trực tiếp chủ đầu tư.
Liên hệ phòng kinh doanh : 0902806052.

",tp-apartment
549906,BÁN CĂN HỘ A2 SUNVIEWTOWN ĐẤT XANH. TẦNG TRUNG VIEW SÔNG 58M2,"Cần bán lại căn a2 view sông tại chung cư Sunviewtown đất Xanh diện tích 58m2/2pn/2wc đã có sổ, hỗ trợ vay ngân hàng Lh 0937 482 377 a kiên để xem nhà",tp-apartment
825632,Cơ hội sở hữu căn 60m2 Kim Văn Kim Lũ Giá rẻ,"Tôi đang cần bán căn hộ 2224 - Tòa nhà CT12B chung cư Kim Văn Kim Lũ với diện tích 60m2.. Gồm 2 phòng ngủ, 1 phòng khách, 1 phòng vệ sinh, 1 phòng bếp. Hướng cửa Tây Nam,  ban công Đông Bắc. Không gian rộng rãi thoáng mát, giao thông đi lại thuận tiện. Tôi đang chào bán với giá vô cùng ưu đãi, giá gốc 13tr/m2 giá chênh cam kết thấp nhất .
Liên hệ: Mr Hải 0973928153 – 0949631623                        
Email: hoanghai.028@gmail.com
",tp-apartment
6546395,"Căn hộ 3 phòng ngủ, nội thất đầy đủ, Era Town Q7","mình cần cho thuê căn hộ chung cư era town nguyễn lương bằng q7 căn hộ 97.08m2 3 phòng ngủ-2 toilet, căn góc, view đẹp, nhà mới cho thuê nhanh giá 8tr/th căn hộ đầy đủ nội thất giá 11tr/th, view sông tiện ích đầy đủ: siêu thị, chợ, trường học, quán ăn, spa, công viên, khu vui chơi,... liên hệ xem nhà trực tiếp ngoài ra còn ch 2pn giá 7.5tr/th, dầy đủ tiện nghi giá 10tr/th",tp-apartment
1363729,"KHU VỰC VÍP 259 YÊN HÒA, VỚI 24.5 TRIỆU.M2 CĂN HỘ 80M2 ĐÃ LÀ CỦA BẠN. ","- Phía Đông bắc giáp Tiểu học Yên Hòa
- Phía Đông Nam: đầu đường Trần Kim Xuyến
- Phía Tây Nam: khu nhà liền kề tập thể chỉnh hình
- Phía Nam: chung cư Chelsea Park
259 Yên Hòa  hứa  hẹn sẽ là điểm sống lý tưởng cho cư dân Hà Nội với đầy đủ tiện nghi như: Khu thể thao, khu vui chơi, Phòng Spa, tập Ghim, khu nhà trẻ mẫu giáo cũng như công viên cây xanh, siêu thị, khu tiện ích công cộng vừa và nhỏ.
- Chủ đầu tư: Công ty cổ phần Thanh Bình Hà Nội (trực thuộc Bộ Công An)
- Hiện trạng: Thời gian bàn giao nhà (dự kiến): Quý I/2016",tp-apartment
2615126,Bán Căn Hộ 2-3 Phòng Ngủ Chung Cư Chất Lượng Cao Tiến Bộ- TBCO,"Đừng bỏ lỡ cơ hội đầu tư, sở hữu căn hộ Tòa A7 Dream Home chung cư chất lượng cao Tiến Bộ - TBCO Riverside
Giá chỉ từ 670 tr/căn.
Chiết Khấu 5% giá trị căn hộ
Tăng Gói nội thất lên đến 65 triệu.
Miễn Phí 5 năm dịch vụ.
Hỗ trợ vay ngân hang 70% giá trị căn hộ với lãi xuất đến khi nhận nhà.
Chủ đầu tư  Cam kết cho thuê lại hộ khách hang với lợi nhuận 12%/năm.
Nhanh tay đăng ký để sở hữu ngay căn hộ ưng ý, cơ hội đầu tư lý tưởng.
Hotline: 0968867830
Facebook: https://bit.ly/2MAAiDA
Youtube: https://bit.ly/2NtxDbb
Tổng quan dự án:
Tên dự án: TBCO Riverside Thái nguyên.
Chủ đầu tư: Tập đoàn Tiến Bộ (TTB Group).
Vị trí vàng: Phường Quang Vinh, Tp Thái Nguyên.
Quy Mô 6 block tòa nhà Chung cư cao 18 - 20 tầng 2000 căn hộ.
Diện tích thiết kế các căn hộ: 55,3m2- 70m2- 72,8m2- 80,3m2.
Diện tích khu đất 129,937m2, Mật độ xây dựng 27 %.
Chính sách bán hàng:
Cam kết lợi nhuận 12%/năm.
Hỗ trợ vay ngân hàng lên tới 70% trong vòng 20 năm.
Tiện ích: Thừa hưởng trọn vẹn mọi giá trị đ",tp-apartment
